ik,n,t,eps,lam_1s,E0eff_1s,lam_2s,E0eff_2s,lam_2p,E0eff_2p,lam
13,6,0.297153,0.442380361,2.509278767139227e-06,2.330351943073268,0.00020341639890335725,0.19331571825703703,0.0813424578168839,2.2620184580720983,0.0815483834945544
13,7,0.297153,0.5012635999,2.4823819257234184e-06,2.3264576254966265,0.00015432898216037282,0.17958033319038336,0.0708210988007151,2.193595603402604,0.0709779101648012
13,8,0.297153,0.5045850343,2.474535536943903e-06,2.3249945470291493,0.00015085408726689718,0.1792372796177837,0.0689798415094676,2.1804003959370593,0.06913317013227144
14,1,0.292905,-0.080666772,2.7784776181271207e-06,2.3678111659484813,0.001852521081027601,0.31084503923761503,0.026473490981930616,2.8461830537069814,0.028328790540576344
14,2,0.292905,0.3282052475,2.5640735599581027e-06,2.3381935742822955,0.0003227190681815758,0.21549481864964556,0.10518642507266357,2.3889828305022274,0.1055117082144051
14,3,0.292905,0.3934857315,2.5250413904929626e-06,2.3322019568652026,0.0002283165174783577,0.19755980623657157,0.08934590580827803,2.2898517619471983,0.08957674736714688
14,4,0.292905,0.3981490461,2.5259509879645404e-06,2.332497631998066,0.00022892138629932094,0.1978344092164901,0.08909444356544684,2.2925610846626543,0.08932589090273413
14,5,0.292905,0.4172173264,2.524207571065541e-06,2.3326495221987664,0.00022639828409186749,0.19805547343466431,0.0869707285160981,2.2941994993306043,0.08719965100776104
14,6,0.292905,0.4429034571,2.5089609860999018e-06,2.330301492458362,0.00020268003107566456,0.19311586294694016,0.08122755826394197,2.261078713013297,0.08143274725600373
14,7,0.292905,0.5009429083,2.482561272192316e-06,2.326485464408958,0.00015458087380830544,0.17965767210332473,0.07088268688088865,2.1940240302986735,0.07103975031596915
14,8,0.292905,0.5041381551,2.4747898131396205e-06,2.325033959015177,0.00015110952248975688,0.17930308412754947,0.0690630093515291,2.1808997564805073,0.069216593663832
15,1,0.230884,-0.0856526506,2.7810665487967447e-06,2.368148122101273,0.0018904588574857847,0.3119945568438645,0.017520886666811078,2.7957976632154224,0.01941412659084566
15,2,0.230884,0.3573651825,2.548540670400775e-06,2.3359058120951715,0.00028177969118417767,0.20854251726739845,0.09844886790117405,2.350334849624321,0.09873319613302863
15,3,0.230884,0.4062612069,2.5181547709266286e-06,2.3311658638547783,0.00021469793750791626,0.1945209709081184,0.08652141088435024,2.273055956929547,0.08673862697662908
15,4,0.230884,0.4092782297,2.51917210445633e-06,2.331441409381486,0.00021562270895385887,0.19482738080816692,0.0864643906668796,2.275751904379306,0.08668253254793791
15,5,0.230884,0.4297824224,2.5175585628954795e-06,2.3316548739461838,0.0002134719714548992,0.19516206120940377,0.08432638113926326,2.2781170753021014,0.08454237066928105
15,6,0.230884,0.4504138271,2.504245710533042e-06,2.3295465138428275,0.00019227423735192388,0.19023459014007027,0.07953763802837448,2.2473382250415868,0.07973241651143693
15,7,0.230884,0.4967721006,2.4848641683731605e-06,2.3268413628781275,0.00015787052473750326,0.1806585688182061,0.07167732331466786,2.1995301733663264,0.07183767870357374
15,8,0.230884,0.4980963406,2.4784349506645183e-06,2.325606770177328,0.000154633870884604,0.18017672814515936,0.07023205909630378,2.187931109901231,0.07038917140213906
16,1,0.172939,-0.0892494836,2.782931723626723e-06,2.368390473549849,0.0019182540156186547,0.31282212837728446,0.010744112179870867,2.702292232012792,0.012665149127213149
16,2,0.172939,0.3849448485,2.533523993822391e-06,2.3336606954432066,0.0002467131629417687,0.20179511930782232,0.09214337860796269,2.3130376306528975,0.09239262529489828
16,3,0.172939,0.4186838179,2.511151371086887e-06,2.3300935496903428,0.00020155218941371068,0.19139183189368453,0.0837548801645959,2.255833838682863,0.08395894350538069
16,4,0.172939,0.4202541023,2.5122533127829868e-06,2.330349821221362,0.00020274710945088512,0.19173850366429332,0.08385682126969496,2.258548153632885,0.08406208063245862
16,5,0.172939,0.4424384484,2.5108456494301158e-06,2.33064631833334,0.00020108187832708032,0.19223593362151198,0.08170959022607949,2.2619087783086296,0.081913182950056
16,6,0.172939,0.4571218048,2.4998733503633264e-06,2.328840464292137,0.00018350534843830762,0.1877349981785525,0.07800498922547003,2.2351003786560124,0.0781909944472587
16,7,0.172939,0.4932406003,2.481837982447812e-06,2.3261592458350573,0.00015766872271200314,0.18087765707875805,0.07128072432121568,2.1943374189604876,0.07144087488191013
16,8,0.172939,0.4937164859,2.4864786614436896e-06,2.32708723913317,0.00016022290880925063,0.1813594540695014,0.07224596012541376,2.203364821660298,0.07240866951288445
17,1,0.11086,-0.0919606679,2.784335356989218e-06,2.3685725832864577,0.001939429496720763,0.3134444005118408,0.0054541455473424635,2.498287586531012,0.007396359379420216
17,2,0.11086,0.4139530462,2.5166729703900705e-06,2.331070344527159,0.00021202766736706812,0.19413496994599136,0.08546760443082983,2.2708944137129428,0.0856821487711673
17,3,0.11086,0.4318091487,2.503086110589289e-06,2.3288231231446233,0.0001872071639730436,0.18770484213061664,0.08073280115524245,2.235665416738636,0.08092251140532608
17,4,0.11086,0.4321551988,2.5041693402757912e-06,2.329045877248664,0.00018854083438513407,0.18808297774043173,0.08094245735956282,2.2382717810066306,0.08113350236328823
17,5,0.11086,0.4568905294,2.5031043390001702e-06,2.3294750672992244,0.0001875754238766509,0.1888506252626115,0.07876769484528241,2.243218129469093,0.07895777337349806
17,6,0.11086,0.4641082958,2.4956495818327414e-06,2.328173067258027,0.00017602827299834027,0.18561088759668984,0.07650900117209336,2.2242122895851115,0.07668752509467354
17,7,0.11086,0.4889146743,2.4855625720977393e-06,2.3267873092195077,0.00016085031027054293,0.1815945831569252,0.0723731122394501,2.201378819394606,0.07253644811229275
